timestamp,x,y,state
1473943070053580,2589,776,MOVE
1473943070070130,2605,695,MOVE
1473943070086963,2614,644,MOVE
1473943070103341,2629,572,MOVE
1473943070104375,2639,528,MOVE
1473943070136691,2650,469,MOVE
1473943070136691,2650,469,MOVE
1473943070154114,2657,436,MOVE
1473943070170683,2664,408,MOVE
1473943070187389,2673,379,MOVE
1473943070189395,2677,369,MOVE
1473943070204115,2678,366,MOVE
1473943070205160,2681,362,MOVE
1473943070221742,2686,365,MOVE
1473943070223790,2690,368,MOVE
1473943070238203,2700,381,MOVE
1473943070253973,2706,390,MOVE
1473943070254975,2713,400,MOVE
1473943070255985,2720,412,MOVE
1473943070271569,2741,441,MOVE
1473943070276769,2754,456,MOVE
1473943070320449,2811,535,MOVE
1473943070336777,2843,582,MOVE
1473943070354363,2897,658,MOVE
1473943070370908,2932,711,MOVE
1473943070387595,2990,796,MOVE
1473943070387595,3029,854,MOVE
1473943070405290,3089,938,MOVE
1473943070420989,3131,994,MOVE
1473943070437645,3150,1021,MOVE
1473943070438690,3187,1076,MOVE
1473943070455001,3224,1129,MOVE
1473943070456958,3241,1156,MOVE
1473943070471374,3277,1210,MOVE
1473943070486947,3293,1236,MOVE
1473943070488010,3308,1262,MOVE
1473943070491188,3324,1289,MOVE
1473943070504838,3358,1339,MOVE
1473943070511186,3375,1364,MOVE
1473943070553767,3435,1456,MOVE
1473943070571223,3464,1500,MOVE
1473943070586944,3503,1560,MOVE
1473943070587952,3529,1599,MOVE
1473943070604586,3570,1659,MOVE
1473943070636808,3597,1697,MOVE
1473943070637836,3632,1754,MOVE
1473943070655408,3657,1790,MOVE
1473943070671927,3668,1809,MOVE
1473943070673007,3690,1843,MOVE
1473943070688604,3709,1872,MOVE
1473943070692618,3718,1886,MOVE
1473943070704993,3733,1910,MOVE
1473943070720510,3739,1920,MOVE
1473943070721559,3745,1928,MOVE
1473943070725552,3751,1935,MOVE
1473943070773459,3762,1958,MOVE
1473943070788868,3758,1970,MOVE
1473943070788868,3751,1973,MOVE
1473943070820773,3734,1975,MOVE
1473943070820773,3734,1975,MOVE
1473943070838349,3713,1976,MOVE
1473943070853832,3674,1971,MOVE
1473943070853832,3674,1971,MOVE
1473943070854889,3643,1966,MOVE
1473943070871495,3603,1956,MOVE
1473943070887786,3582,1952,MOVE
1473943070888854,3539,1945,MOVE
1473943070905824,3494,1939,MOVE
1473943070906828,3470,1936,MOVE
1473943070921213,3420,1927,MOVE
1473943070926449,3396,1927,MOVE
1473943070937971,3371,1923,MOVE
1473943070939980,3346,1919,MOVE
1473943070969931,3319,1917,MOVE
1473943070991500,3240,1910,MOVE
1473943071007657,3156,1906,MOVE
1473943071021021,3071,1905,MOVE
1473943071021021,3071,1905,MOVE
1473943071037670,3013,1906,MOVE
1473943071054183,2952,1907,MOVE
1473943071070742,2861,1912,MOVE
1473943071087524,2799,1918,MOVE
1473943071088608,2708,1926,MOVE
1473943071105364,2649,1933,MOVE
1473943071107369,2619,1938,MOVE
1473943071121863,2562,1946,MOVE
1473943071137796,2506,1957,MOVE
1473943071141825,2477,1962,MOVE
1473943071154967,2427,1972,MOVE
1473943071161081,2404,1978,MOVE
1473943071171363,2380,1982,MOVE
1473943071174591,2356,1987,MOVE
1473943071220602,2269,2010,MOVE
1473943071237207,2212,2024,MOVE
1473943071253980,2180,2032,MOVE
1473943071271273,2139,2042,MOVE
1473943071287745,2118,2046,MOVE
1473943071304362,2090,2053,MOVE
1473943071305470,2075,2055,MOVE
1473943071322037,2058,2062,MOVE
1473943071338807,2054,2062,UP
1473943071354127,2054,2062,DOWN
1473943073439235,231,135,MOVE
1473943073445446,230,135,MOVE
1473943073483354,231,131,MOVE
1473943073501210,232,130,MOVE
1473943073517917,236,129,MOVE
1473943073518920,242,129,MOVE
1473943073535885,246,129,MOVE
1473943073536921,260,129,MOVE
1473943073553517,287,131,MOVE
1473943073569137,307,133,MOVE
1473943073573270,318,133,MOVE
1473943073587807,341,136,MOVE
1473943073587807,341,136,MOVE
1473943073603282,365,138,MOVE
1473943073608429,380,138,MOVE
1473943073622787,409,140,MOVE
1473943073639347,426,141,MOVE
1473943073640444,461,142,MOVE
1473943073655953,500,145,MOVE
1473943073660268,519,146,MOVE
1473943073707539,595,153,MOVE
1473943073723986,657,159,MOVE
1473943073723986,657,159,MOVE
1473943073738476,703,166,MOVE
1473943073755327,749,169,MOVE
1473943073772249,819,174,MOVE
1473943073789916,870,176,MOVE
1473943073805608,948,181,MOVE
1473943073806776,1000,184,MOVE
1473943073822285,1028,185,MOVE
1473943073823379,1082,189,MOVE
1473943073839315,1140,191,MOVE
1473943073841326,1170,193,MOVE
1473943073855770,1228,197,MOVE
1473943073872480,1257,200,MOVE
1473943073873576,1287,201,MOVE
1473943073875629,1318,204,MOVE
1473943073922682,1439,216,MOVE
1473943073938433,1531,225,MOVE
1473943073939547,1593,232,MOVE
1473943073972054,1686,240,MOVE
1473943073988695,1746,246,MOVE
1473943074006207,1838,252,MOVE
1473943074021880,1898,257,MOVE
1473943074022872,1989,264,MOVE
1473943074039806,2049,267,MOVE
1473943074055377,2080,270,MOVE
1473943074056388,2139,275,MOVE
1473943074072978,2194,278,MOVE
1473943074076084,2224,280,MOVE
1473943074089651,2282,285,MOVE
1473943074106155,2340,288,MOVE
1473943074109375,2370,291,MOVE
1473943074155288,2483,298,MOVE
1473943074172008,2564,301,MOVE
1473943074189723,2621,303,MOVE
1473943074205403,2703,301,MOVE
1473943074222271,2756,302,MOVE
1473943074239149,2837,302,MOVE
1473943074256882,2892,301,MOVE
1473943074272239,2975,298,MOVE
1473943074272239,2975,298,MOVE
1473943074273331,3029,296,MOVE
1473943074291865,3110,291,MOVE
1473943074306357,3162,287,MOVE
1473943074323887,3189,285,MOVE
1473943074324953,3242,281,MOVE
1473943074324953,3242,281,MOVE
1473943074355205,3268,280,MOVE
1473943074371966,3347,274,MOVE
1473943074372996,3424,268,MOVE
1473943074405062,3473,261,MOVE
1473943074406068,3549,255,MOVE
1473943074439363,3623,247,MOVE
1473943074439363,3623,247,MOVE
1473943074455065,3670,242,MOVE
1473943074456100,3717,236,MOVE
1473943074494369,3784,228,MOVE
1473943074505767,3848,219,MOVE
1473943074505767,3848,219,MOVE
1473943074506858,3890,213,MOVE
1473943074523588,3932,206,MOVE
1473943074525579,3951,203,MOVE
1473943074540152,3990,197,MOVE
1473943074545460,4009,194,MOVE
1473943074557173,4028,190,MOVE
1473943074558210,4046,187,MOVE
1473943074605919,4115,175,MOVE
1473943074622630,4165,167,MOVE
1473943074639284,4195,159,MOVE
1473943074656106,4235,150,MOVE
1473943074656106,4261,144,MOVE
1473943074689481,4305,138,MOVE
1473943074710242,4331,134,MOVE
1473943074722955,4364,130,MOVE
1473943074723993,4385,129,MOVE
1473943074725990,4396,127,MOVE
1473943074740679,4415,120,MOVE
1473943074756218,4436,120,MOVE
1473943074759374,4447,120,MOVE
1473943074773062,4466,116,MOVE
1473943074779435,4475,114,MOVE
1473943074822246,4510,108,MOVE
1473943074840121,4527,104,MOVE
1473943074855825,4555,104,MOVE
1473943074872599,4573,105,MOVE
1473943074889481,4597,105,MOVE
1473943074907263,4610,107,MOVE
1473943074922104,4630,107,MOVE
1473943074923092,4641,108,MOVE
1473943074941008,4653,111,MOVE
1473943074956621,4664,112,MOVE
1473943074975358,4676,121,MOVE
1473943074975358,4676,121,MOVE
1473943074990772,4683,129,MOVE
1473943074994791,4685,133,MOVE
1473943075008109,4689,146,MOVE
1473943075038735,4690,155,MOVE
1473943075056107,4694,179,MOVE
1473943075073939,4698,208,MOVE
1473943075089630,4699,244,MOVE
1473943075106271,4700,265,MOVE
1473943075108268,4699,294,MOVE
1473943075122040,4698,307,MOVE
1473943075123070,4696,335,MOVE
1473943075155972,4693,378,MOVE
1473943075155972,4693,378,MOVE
1473943075157074,4691,411,MOVE
1473943075173001,4689,446,MOVE
1473943075175007,4688,466,MOVE
1473943075190568,4687,500,MOVE
1473943075206209,4686,536,MOVE
1473943075208277,4685,556,MOVE
1473943075223896,4683,593,MOVE
1473943075228206,4682,611,MOVE
1473943075239909,4681,631,MOVE
1473943075242116,4681,650,MOVE
1473943075288931,4674,730,MOVE
1473943075289904,4674,792,MOVE
1473943075306385,4676,832,MOVE
1473943075338860,4677,894,MOVE
1473943075339889,4679,934,MOVE
1473943075356622,4679,994,MOVE
1473943075373291,4678,1035,MOVE
1473943075389945,4679,1098,MOVE
1473943075406831,4679,1138,MOVE
1473943075422482,4679,1160,MOVE
1473943075423540,4679,1201,MOVE
1473943075440361,4679,1241,MOVE
1473943075443502,4679,1261,MOVE
1473943075456771,4679,1299,MOVE
1473943075473177,4680,1315,MOVE
1473943075474238,4680,1334,MOVE
1473943075478342,4681,1350,MOVE
1473943075522377,4687,1420,MOVE
1473943075523377,4691,1472,MOVE
1473943075556757,4694,1506,MOVE
1473943075572156,4698,1559,MOVE
1473943075573190,4704,1599,MOVE
1473943075606262,4713,1659,MOVE
1473943075607334,4717,1697,MOVE
1473943075624163,4725,1755,MOVE
1473943075639950,4730,1794,MOVE
1473943075656538,4732,1814,MOVE
1473943075657630,4737,1851,MOVE
1473943075673200,4742,1889,MOVE
1473943075677421,4744,1907,MOVE
1473943075692004,4750,1943,MOVE
1473943075692004,4750,1943,MOVE
1473943075721536,4753,1963,MOVE
1473943075739294,4760,2017,MOVE
1473943075758085,4764,2067,MOVE
1473943075772700,4764,2112,MOVE
1473943075772700,4764,2112,MOVE
1473943075792254,4764,2143,MOVE
1473943075806832,4759,2174,MOVE
1473943075806832,4759,2174,MOVE
1473943075806832,4753,2193,MOVE
1473943075839400,4746,2206,MOVE
1473943075840439,4732,2221,MOVE
1473943075859005,4707,2230,MOVE
1473943075859005,4707,2230,MOVE
1473943075873620,4686,2235,MOVE
1473943075890285,4663,2239,MOVE
1473943075892511,4653,2239,MOVE
1473943075906976,4627,2238,MOVE
1473943075938383,4611,2239,MOVE
1473943075956039,4543,2233,MOVE
1473943075957069,4505,2227,MOVE
1473943075989379,4446,2218,MOVE
1473943076007865,4404,2210,MOVE
1473943076007865,4334,2200,MOVE
1473943076039292,4289,2193,MOVE
1473943076055822,4214,2183,MOVE
1473943076056843,4163,2177,MOVE
1473943076073402,4085,2171,MOVE
1473943076090052,4030,2167,MOVE
1473943076093192,4003,2164,MOVE
1473943076107792,3945,2160,MOVE
1473943076123417,3889,2160,MOVE
1473943076126591,3860,2160,MOVE
1473943076140297,3802,2156,MOVE
1473943076172600,3772,2156,MOVE
1473943076189395,3646,2148,MOVE
1473943076206064,3579,2143,MOVE
1473943076222829,3474,2136,MOVE
1473943076242488,3404,2132,MOVE
1473943076256935,3297,2125,MOVE
1473943076273667,3224,2119,MOVE
1473943076289476,3116,2112,MOVE
1473943076290480,3043,2109,MOVE
1473943076309256,2932,2104,MOVE
1473943076309256,2932,2104,MOVE
1473943076323714,2859,2104,MOVE
1473943076340384,2824,2104,MOVE
1473943076341407,2755,2105,MOVE
1473943076357804,2686,2106,MOVE
1473943076361950,2651,2107,MOVE
1473943076373385,2615,2108,MOVE
1473943076375592,2582,2112,MOVE
1473943076406025,2549,2115,MOVE
1473943076423644,2450,2123,MOVE
1473943076443197,2357,2130,MOVE
1473943076460431,2265,2136,MOVE
1473943076460431,2265,2136,MOVE
1473943076460431,2202,2139,MOVE
1473943076475510,2105,2144,MOVE
1473943076475510,2105,2144,MOVE
1473943076490568,2044,2147,MOVE
1473943076523562,1983,2147,MOVE
1473943076524475,1892,2151,MOVE
1473943076541032,1831,2152,MOVE
1473943076542529,1801,2152,MOVE
1473943076557529,1741,2153,MOVE
1473943076573563,1681,2154,MOVE
1473943076577511,1652,2155,MOVE
1473943076590535,1594,2155,MOVE
1473943076596982,1566,2156,MOVE
1473943076640005,1455,2161,MOVE
1473943076656680,1398,2165,MOVE
1473943076673362,1314,2170,MOVE
1473943076689849,1264,2174,MOVE
1473943076706332,1191,2180,MOVE
1473943076722864,1144,2186,MOVE
1473943076739747,1074,2196,MOVE
1473943076740833,1028,2205,MOVE
1473943076757628,963,2218,MOVE
1473943076774269,915,2226,MOVE
1473943076777367,893,2231,MOVE
1473943076790738,850,2241,MOVE
1473943076807367,808,2254,MOVE
1473943076810463,787,2259,MOVE
1473943076823608,745,2269,MOVE
1473943076831081,725,2274,MOVE
1473943076873013,649,2290,MOVE
1473943076890685,619,2295,MOVE
1473943076907167,588,2297,MOVE
1473943076922931,574,2294,MOVE
1473943076923913,554,2287,MOVE
1473943076956299,544,2281,MOVE
1473943076957373,534,2265,MOVE
1473943076973962,531,2250,MOVE
1473943076992490,530,2224,MOVE
1473943077039000,532,2193,MOVE
1473943077039000,532,2193,MOVE
1473943077057589,535,2142,MOVE
1473943077073131,537,2097,MOVE
1473943077089652,538,2064,MOVE
1473943077106200,539,2031,MOVE
1473943077125279,539,1979,MOVE
1473943077140292,540,1922,MOVE
1473943077156333,541,1883,MOVE
1473943077173378,540,1843,MOVE
1473943077189421,539,1780,MOVE
1473943077190423,537,1737,MOVE
1473943077207469,533,1674,MOVE
1473943077239649,529,1611,MOVE
1473943077239649,529,1611,MOVE
1473943077240755,527,1568,MOVE
1473943077257630,524,1521,MOVE
1473943077259634,524,1498,MOVE
1473943077273437,520,1455,MOVE
1473943077279897,519,1433,MOVE
1473943077322788,513,1344,MOVE
1473943077339517,506,1304,MOVE
1473943077356310,500,1237,MOVE
1473943077373038,497,1192,MOVE
1473943077389535,494,1126,MOVE
1473943077406318,491,1082,MOVE
1473943077407261,489,1020,MOVE
1473943077423944,488,979,MOVE
1473943077442573,485,916,MOVE
1473943077458112,484,872,MOVE
1473943077460242,483,851,MOVE
1473943077473934,481,809,MOVE
1473943077489487,480,790,MOVE
1473943077490550,479,770,MOVE
1473943077494766,478,751,MOVE
1473943077507287,476,714,MOVE
1473943077514633,475,696,MOVE
1473943077556424,472,639,MOVE
1473943077573947,469,584,MOVE
1473943077589519,466,532,MOVE
1473943077590477,462,497,MOVE
1473943077623370,454,450,MOVE
1473943077639986,452,420,MOVE
1473943077641033,446,376,MOVE
1473943077657735,442,350,MOVE
1473943077675353,439,314,MOVE
1473943077675353,439,314,MOVE
1473943077691045,438,292,MOVE
1473943077695194,438,282,MOVE
1473943077708453,438,265,MOVE
1473943077724105,439,248,MOVE
1473943077728281,439,242,MOVE
1473943077741110,439,237,MOVE
1473943077742194,439,232,MOVE
1473943077748458,439,229,MOVE
1473943077789985,441,224,MOVE
1473943077806507,449,220,MOVE
1473943077823043,460,217,MOVE
1473943077839887,476,216,MOVE
1473943077840844,494,216,MOVE
1473943077856603,503,218,MOVE
1473943077873303,524,221,MOVE
1473943077874350,547,224,MOVE
1473943077889917,558,225,MOVE
1473943077890917,586,230,MOVE
1473943077908541,617,234,MOVE
1473943077909532,634,236,MOVE
1473943077924133,668,239,MOVE
1473943077929376,688,241,MOVE
1473943077940923,707,242,MOVE
1473943077943139,727,243,MOVE
1473943077989926,812,248,MOVE
1473943078007593,888,254,MOVE
1473943078023134,941,256,MOVE
1473943078040000,1024,259,MOVE
1473943078056482,1081,260,MOVE
1473943078073123,1170,263,MOVE
1473943078089713,1233,265,MOVE
1473943078090692,1334,263,MOVE
1473943078107417,1402,264,MOVE
1473943078124268,1507,265,MOVE
1473943078141028,1580,266,MOVE
1473943078144120,1618,266,MOVE
1473943078157659,1698,267,MOVE
1473943078174264,1778,268,MOVE
1473943078177437,1818,268,MOVE
1473943078191102,1900,268,MOVE
1473943078197645,1941,269,MOVE
1473943078239077,2102,269,MOVE
1473943078258698,2182,269,MOVE
1473943078274208,2305,266,MOVE
1473943078290956,2387,264,MOVE
1473943078290956,2512,262,MOVE
1473943078325163,2595,261,MOVE
1473943078339953,2719,258,MOVE
1473943078340973,2804,255,MOVE
1473943078357883,2926,253,MOVE
1473943078374612,3007,253,MOVE
1473943078378659,3049,252,MOVE
1473943078393131,3129,250,MOVE
1473943078393131,3129,250,MOVE
1473943078406697,3169,249,MOVE
1473943078407778,3209,248,MOVE
1473943078412160,3248,249,MOVE
1473943078458787,3405,246,MOVE
1473943078473375,3525,246,MOVE
1473943078473375,3525,246,MOVE
1473943078491977,3601,245,MOVE
1473943078506823,3715,243,MOVE
1473943078506823,3715,243,MOVE
1473943078523465,3786,242,MOVE
1473943078540067,3855,242,MOVE
1473943078541086,3953,243,MOVE
1473943078557702,4016,245,MOVE
1473943078573420,4047,246,MOVE
1473943078575409,4108,249,MOVE
1473943078590921,4164,253,MOVE
1473943078593065,4190,254,MOVE
1473943078607655,4246,257,MOVE
1473943078623162,4272,258,MOVE
1473943078624143,4297,259,MOVE
1473943078626208,4322,262,MOVE
1473943078641825,4368,266,MOVE
1473943078647016,4389,268,MOVE
1473943078692593,4474,280,MOVE
1473943078707176,4494,280,UP
1473943078707176,4494,280,DOWN
1473943080622778,3057,884,MOVE
1473943080628794,3057,878,MOVE
1473943080635813,3055,870,MOVE
1473943080642832,3054,860,MOVE
1473943080652859,3050,849,MOVE
1473943080655865,3044,836,MOVE
1473943080661881,3036,822,MOVE
1473943080669903,3025,807,MOVE
1473943080675920,3014,792,MOVE
1473943080682938,3001,776,MOVE
1473943080718821,2973,749,MOVE
1473943080736405,2917,713,MOVE
1473943080737503,2850,687,MOVE
1473943080753249,2799,676,MOVE
1473943080770948,2722,672,MOVE
1473943080788426,2672,682,MOVE
1473943080803180,2651,689,MOVE
1473943080804213,2608,709,MOVE
1473943080821912,2566,735,MOVE
1473943080824177,2548,751,MOVE
1473943080838742,2517,785,MOVE
1473943080845252,2506,803,MOVE
1473943080854619,2496,823,MOVE
1473943080858606,2488,845,MOVE
1473943080870905,2479,890,MOVE
1473943080878017,2477,912,MOVE
1473943080887126,2478,936,MOVE
1473943080891137,2480,958,MOVE
1473943080898158,2483,981,MOVE
1473943080936257,2500,1040,MOVE
1473943080953302,2532,1091,MOVE
1473943080969345,2559,1125,MOVE
1473943080970348,2587,1160,MOVE
1473943080971351,2603,1177,MOVE
1473943080987393,2642,1210,MOVE
1473943081003436,2679,1243,MOVE
1473943081004439,2700,1257,MOVE
1473943081020481,2745,1284,MOVE
1473943081024492,2768,1296,MOVE
1473943081037527,2790,1308,MOVE
1473943081038529,2814,1321,MOVE
1473943081053727,2865,1347,MOVE
1473943081058860,2889,1361,MOVE
1473943081070047,2912,1375,MOVE
1473943081072289,2936,1390,MOVE
1473943081078466,2962,1406,MOVE
1473943081087675,2987,1420,MOVE
1473943081091873,3010,1438,MOVE
1473943081104397,3031,1455,MOVE
1473943081106452,3051,1471,MOVE
1473943081113831,3070,1488,MOVE
1473943081121069,3090,1505,MOVE
1473943081126357,3108,1522,MOVE
1473943081158516,3124,1541,MOVE
1473943081175199,3174,1618,MOVE
1473943081191753,3187,1659,MOVE
1473943081207696,3192,1720,MOVE
1473943081226469,3186,1759,MOVE
1473943081241904,3161,1818,MOVE
1473943081258506,3135,1855,MOVE
1473943081260482,3107,1892,MOVE
1473943081275068,3090,1908,MOVE
1473943081276091,3050,1940,MOVE
1473943081293559,2985,1975,MOVE
1473943081308592,2935,1992,MOVE
1473943081325635,2885,2000,MOVE
1473943081326638,2858,2000,MOVE
1473943081342680,2803,1998,MOVE
1473943081346691,2778,1994,MOVE
1473943081391420,2673,1959,MOVE
1473943081407464,2626,1934,MOVE
1473943081424509,2560,1888,MOVE
1473943081440551,2527,1853,MOVE
1473943081441554,2495,1805,MOVE
1473943081474209,2482,1780,MOVE
1473943081475235,2470,1755,MOVE
1473943081491787,2465,1739,UP
1473943081508592,2465,1739,DOWN
1473943083435799,1313,685,MOVE
1473943083436802,1314,686,MOVE
1473943083453847,1313,689,MOVE
1473943083470892,1312,703,MOVE
1473943083487938,1312,720,MOVE
1473943083489943,1312,731,MOVE
1473943083504073,1313,743,MOVE
1473943083505140,1313,756,MOVE
1473943083520842,1317,788,MOVE
1473943083523948,1319,806,MOVE
1473943083537271,1324,846,MOVE
1473943083544465,1327,868,MOVE
1473943083554907,1331,891,MOVE
1473943083556857,1335,915,MOVE
1473943083571371,1344,965,MOVE
1473943083579810,1348,992,MOVE
1473943083587879,1353,1020,MOVE
1473943083591891,1358,1047,MOVE
1473943083597907,1363,1075,MOVE
1473943083604927,1368,1106,MOVE
1473943083611946,1373,1136,MOVE
1473943083653804,1390,1228,MOVE
1473943083670850,1405,1324,MOVE
1473943083686893,1420,1419,MOVE
1473943083687896,1429,1480,MOVE
1473943083704941,1439,1570,MOVE
1473943083704941,1439,1570,MOVE
1473943083720984,1446,1628,MOVE
1473943083724994,1450,1656,MOVE
1473943083738028,1457,1713,MOVE
1473943083738028,1457,1713,MOVE
1473943083754072,1465,1768,MOVE
1473943083759342,1469,1795,MOVE
1473943083770937,1473,1820,MOVE
1473943083773131,1476,1844,MOVE
1473943083779307,1478,1866,MOVE
1473943083787663,1480,1887,MOVE
1473943083792933,1483,1905,MOVE
1473943083804486,1484,1920,MOVE
1473943083805585,1486,1933,MOVE
1473943083812822,1488,1948,UP
1473943083822061,1488,1948,DOWN
1473943084121084,1351,762,MOVE
1473943084121084,1351,762,MOVE
1473943084137127,1352,733,MOVE
1473943084138130,1352,715,MOVE
1473943084155176,1354,695,MOVE
1473943084171218,1363,686,MOVE
1473943084174228,1372,682,MOVE
1473943084187260,1400,677,MOVE
1473943084204307,1438,675,MOVE
1473943084207315,1461,675,MOVE
1473943084221352,1514,677,MOVE
1473943084228370,1542,680,MOVE
1473943084238398,1573,682,MOVE
1473943084241405,1607,687,MOVE
1473943084254497,1675,700,MOVE
1473943084261939,1706,708,MOVE
1473943084270201,1734,716,UP
1473943084275240,1734,716,DOWN
1473943084496101,1405,1103,MOVE
1473943084504261,1405,1104,MOVE
1473943084509323,1405,1105,MOVE
1473943084516509,1406,1106,MOVE
1473943084522607,1408,1107,MOVE
1473943084529624,1412,1107,MOVE
1473943084570435,1438,1110,MOVE
1473943084587135,1485,1116,MOVE
1473943084588137,1530,1119,MOVE
1473943084589140,1556,1119,MOVE
1473943084605183,1617,1119,MOVE
1473943084621226,1682,1121,MOVE
1473943084623232,1715,1122,MOVE
1473943084638270,1781,1126,MOVE
1473943084643283,1812,1129,MOVE
1473943084654314,1842,1134,MOVE
1473943084656319,1869,1138,MOVE
1473943084671359,1892,1141,UP
1473943084671359,1892,1141,DOWN
1473943085704092,3660,1967,MOVE
1473943085704092,3660,1967,MOVE
1473943085705191,3664,1955,MOVE
1473943085723413,3667,1922,MOVE
1473943085723413,3667,1922,MOVE
1473943085739171,3667,1887,MOVE
1473943085771377,3659,1816,MOVE
1473943085772449,3651,1759,MOVE
1473943085789829,3645,1730,MOVE
1473943085790920,3628,1666,MOVE
1473943085805794,3602,1595,MOVE
1473943085809901,3588,1558,MOVE
1473943085822303,3574,1518,MOVE
1473943085824542,3559,1477,MOVE
1473943085830834,3543,1434,MOVE
1473943085839220,3526,1390,MOVE
1473943085844446,3510,1346,MOVE
1473943085854818,3492,1298,MOVE
1473943085857881,3473,1251,MOVE
1473943085866148,3452,1204,MOVE
1473943085905447,3390,1069,MOVE
1473943085922107,3330,953,MOVE
1473943085938761,3290,885,MOVE
1473943085955596,3242,803,MOVE
1473943085956622,3217,760,MOVE
1473943085972992,3184,713,MOVE
1473943085989577,3167,694,MOVE
1473943085991897,3159,688,MOVE
1473943086007279,3147,683,MOVE
1473943086011454,3141,682,MOVE
1473943086022859,3137,683,MOVE
1473943086025114,3132,685,MOVE
1473943086039689,3126,695,MOVE
1473943086044919,3123,702,MOVE
1473943086056191,3121,711,MOVE
1473943086058333,3119,723,MOVE
1473943086070887,3117,735,MOVE
1473943086071940,3116,749,MOVE
1473943086078500,3115,764,MOVE
1473943086091046,3114,781,MOVE
1473943086093125,3113,800,MOVE
1473943086098459,3112,822,MOVE
1473943086138281,3107,892,MOVE
1473943086155688,3101,975,MOVE
1473943086155688,3096,1036,MOVE
1473943086172537,3088,1136,MOVE
1473943086189416,3082,1204,MOVE
1473943086204985,3079,1239,MOVE
1473943086206028,3070,1311,MOVE
1473943086223842,3059,1384,MOVE
1473943086226029,3053,1419,MOVE
1473943086239642,3037,1491,MOVE
1473943086255391,3028,1525,MOVE
1473943086256440,3020,1558,MOVE
1473943086259508,3011,1591,MOVE
1473943086272992,2994,1652,MOVE
1473943086279357,2985,1681,MOVE
1473943086289680,2976,1710,MOVE
1473943086292781,2966,1735,MOVE
1473943086299115,2956,1763,MOVE
1473943086306315,2945,1791,MOVE
1473943086313545,2933,1819,MOVE
1473943086322806,2919,1845,UP
1473943086327850,2919,1845,DOWN
1473943086675513,3537,1159,MOVE
1473943086689139,3537,1158,MOVE
1473943086694430,3536,1158,MOVE
1473943086705131,3534,1159,MOVE
1473943086707185,3531,1159,MOVE
1473943086721892,3520,1161,MOVE
1473943086728144,3512,1163,MOVE
1473943086740474,3501,1165,MOVE
1473943086742705,3490,1168,MOVE
1473943086748001,3475,1170,MOVE
1473943086755450,3459,1174,MOVE
1473943086762691,3438,1178,MOVE
1473943086805583,3352,1196,MOVE
1473943086821980,3302,1206,MOVE
1473943086838665,3222,1224,MOVE
1473943086855427,3164,1239,MOVE
1473943086857445,3077,1271,MOVE
1473943086873072,3019,1299,UP
1473943086888626,3019,1299,DOWN
1473943088289067,2718,2027,MOVE
1473943088289067,2718,2027,MOVE
1473943088295450,2722,2027,MOVE
1473943088306149,2726,2027,MOVE
1473943088309429,2733,2024,MOVE
1473943088323935,2750,2016,MOVE
1473943088323935,2750,2016,MOVE
1473943088329227,2760,2013,MOVE
1473943088337786,2772,2010,MOVE
1473943088343043,2783,2004,MOVE
1473943088350441,2794,1999,MOVE
1473943088357690,2806,1995,MOVE
1473943088363115,2818,1988,MOVE
1473943088387174,2832,1981,MOVE
1473943088405998,2861,1966,MOVE
1473943088422630,2912,1938,MOVE
1473943088439366,2964,1902,MOVE
1473943088440373,3002,1875,MOVE
1473943088456793,3053,1827,MOVE
1473943088473390,3086,1793,MOVE
1473943088495015,3103,1775,MOVE
1473943088506520,3139,1734,MOVE
1473943088506520,3139,1734,MOVE
1473943088507604,3170,1690,MOVE
1473943088511779,3184,1666,MOVE
1473943088524290,3214,1612,MOVE
1473943088538981,3228,1584,MOVE
1473943088540012,3243,1555,MOVE
1473943088544346,3256,1525,MOVE
1473943088557698,3269,1494,MOVE
1473943088558785,3281,1464,MOVE
1473943088564112,3292,1434,MOVE
1473943088573510,3301,1402,MOVE
1473943088578661,3309,1369,MOVE
1473943088584853,3316,1336,MOVE
1473943088623556,3329,1230,MOVE
1473943088639667,3330,1157,MOVE
1473943088658411,3324,1048,MOVE
1473943088672904,3301,945,MOVE
1473943088672904,3301,945,MOVE
1473943088673921,3274,876,MOVE
1473943088690384,3242,811,MOVE
1473943088692436,3223,779,MOVE
1473943088709969,3180,717,MOVE
1473943088724555,3156,688,MOVE
1473943088725547,3112,636,MOVE
1473943088725547,3112,636,MOVE
1473943088741043,3060,591,MOVE
1473943088745285,3034,571,MOVE
1473943088757634,3007,553,MOVE
1473943088759652,2978,537,MOVE
1473943088772845,2949,522,MOVE
1473943088773884,2919,509,MOVE
1473943088779215,2889,497,MOVE
1473943088789557,2857,486,MOVE
1473943088792619,2825,479,MOVE
1473943088798877,2795,472,MOVE
1473943088840350,2700,459,MOVE
1473943088856900,2603,460,MOVE
1473943088873302,2539,467,MOVE
1473943088889787,2439,484,MOVE
1473943088890870,2372,503,MOVE
1473943088907613,2278,542,MOVE
1473943088925468,2219,574,MOVE
1473943088927473,2190,592,MOVE
1473943088941092,2137,630,MOVE
1473943088956762,2110,651,MOVE
1473943088957808,2085,673,MOVE
1473943088960861,2060,696,MOVE
1473943088974162,2017,744,MOVE
1473943088980351,1997,768,MOVE
1473943088990712,1978,794,MOVE
1473943088993813,1960,821,MOVE
1473943089006220,1944,848,MOVE
